Site_ID,Site_Name,Lat,Lon,PriMethod,Waterbody,CollectDate,CollectYear,Collection_Data_CollectNum,TempOrigOrNew,Individual_ID,Capture_Data_Reformat_CollectNum,PIT_Prefix,PIT_Code,PIT_Code_RAW,PIT_Type,PIT_Prefix_2,PIT_Code_2,PIT_Code_RAW_2,PIT_Type_2,First_Capture,NewTag,HDX_Date,TotalLength,TotalWeight,Tubercle%,HealthCondition,BreedingCondition,Sex,Vial_ID,GenTest,Disposition,EstimatedAge,BroodStock,PecClip,SpermSampled,EggsSampled,Time1stDetection,TimeLastDetection,Num_PIT_Records,Num_Det,PIT_Series,Comments,ZComments,MissingFirstCapture,SameYearRecap,QualityControl,DatabaseComment
40,"Valley at PIT site at Hwy 64 "" Upper Valley PIT"", Andrews site",35.20385,-83.83632,PIT Array,Valley River,13-May-18,,PIT18-0513_VA,NewPIT18,283,PIT18-0513_VA,8000F5801,8096C81,8000F58018096C81,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,20,Valley Andrew Curtis 4/9/2018,,"This data was originally damaged and in the wrong format (decimal). Repaired with the help of Oregon RFID. Though the download date is listed at 4/2/2018, the data continues until May 30.",FALSE,FALSE,FALSE,
39,"Valley at Hwy 64 ""Valley Fyke"" Wood Farm site",35.18991,-83.86713,Trapping (Weir or Fyke),Valley River,13-Apr-18,,LJE180413.1,NN,284,LJE180413.1,8000F5801,8096C0E,8000F58018096C0E,HDX,,,,,TRUE,TRUE,,522,1250,0,Good,Not ripe,Female,USFWS24642,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,0,,same cyst(?) present,Previously 982H000403270670 (decimal),FALSE,FALSE,TRUE,
40,"Valley at PIT site at Hwy 64 "" Upper Valley PIT"", Andrews site",35.20385,-83.83632,PIT Array,Valley River,21-Apr-18,,PIT18-0421_VA,NewPIT18,284,PIT18-0421_VA,8000F5801,8096C0E,8000F58018096C0E,HDX,,,,,FALSE,FALSE,,,,,,,Female,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Valley Andrew Curtis 5/2/2018,,,FALSE,FALSE,FALSE,
39,"Valley at Hwy 64 ""Valley Fyke"" Wood Farm site",35.18991,-83.86713,Trapping (Weir or Fyke),Valley River,2-May-18,,LJE180502.1,NN,285,LJE180502.1,8000F5801,8096C8C,8000F58018096C8C,HDX,,,,,TRUE,TRUE,,551,1200,0,,Soft squeeze ripe,Male,USFWS24643,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,0,,,Previously 982000403270796 (decimal),FALSE,FALSE,TRUE,
39,"Valley at Hwy 64 ""Valley Fyke"" Wood Farm site",35.18991,-83.86713,Trapping (Weir or Fyke),Valley River,2-May-18,,LJE180502.1,NN,286,LJE180502.1,8000F5801,8096C90,8000F58018096C90,HDX,,,,,TRUE,TRUE,,531,900,70,,Soft squeeze ripe,Male,USFWS24644,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,0,,,Previously 982000403270800 (decimal),FALSE,FALSE,TRUE,
39,"Valley at Hwy 64 ""Valley Fyke"" Wood Farm site",35.18991,-83.86713,Trapping (Weir or Fyke),Valley River,2-May-18,,LJE180502.1,NN,287,LJE180502.1,8000F5801,8096C98,8000F58018096C98,HDX,,,,,TRUE,TRUE,,545,1100,0,,Not ripe,Female,USFWS24645,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,0,,,Previously 982000403270808 (decimal),FALSE,FALSE,TRUE,
39,"Valley at Hwy 64 ""Valley Fyke"" Wood Farm site",35.18991,-83.86713,Trapping (Weir or Fyke),Valley River,2-May-18,,LJE180502.1,NN,288,LJE180502.1,8000F5801,8096BF1,8000F58018096BF1,HDX,,,,,TRUE,TRUE,,479,600,80,,Running ripe,Male,USFWS24646,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,0,,,Previously 982000403270641 (decimal),FALSE,FALSE,TRUE,
39,"Valley at Hwy 64 ""Valley Fyke"" Wood Farm site",35.18991,-83.86713,Trapping (Weir or Fyke),Valley River,2-May-18,,LJE180502.1,NN,289,LJE180502.1,8000F5801,8096CB6,8000F58018096CB6,HDX,,,,,TRUE,TRUE,,504,650,,,Soft squeeze ripe,Male,USFWS24647,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,0,,,Previously 982000403270838 (decimal),FALSE,FALSE,TRUE,
40,"Valley at PIT site at Hwy 64 "" Upper Valley PIT"", Andrews site",35.20385,-83.83632,PIT Array,Valley River,20-May-18,,PIT18-0520_VA,NewPIT18,289,PIT18-0520_VA,8000F5801,8096CB6,8000F58018096CB6,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,7,Valley Andrew Curtis 4/9/2018,,"This data was originally damaged and in the wrong format (decimal). Repaired with the help of Oregon RFID. Though the download date is listed at 4/2/2018, the data continues until May 30.",FALSE,FALSE,FALSE,
39,"Valley at Hwy 64 ""Valley Fyke"" Wood Farm site",35.18991,-83.86713,Trapping (Weir or Fyke),Valley River,2-May-18,,LJE180502.1,NN,290,LJE180502.1,8000F5801,89020DB,8000F580189020DB,HDX,,,,,TRUE,TRUE,,489,600,80,,Soft squeeze ripe,Male,USFWS24648,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,0,,,Previously 982000412098779 (decimal),FALSE,FALSE,TRUE,
39,"Valley at Hwy 64 ""Valley Fyke"" Wood Farm site",35.18991,-83.86713,Trapping (Weir or Fyke),Valley River,2-May-18,,LJE180502.1,NN,291,LJE180502.1,8000F5801,8902107,8000F58018902107,HDX,,,,,TRUE,TRUE,,490,750,80,,Soft squeeze ripe,Male,USFWS24649,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,0,,,Previously 982000412098823 (decimal),FALSE,FALSE,TRUE,
40,"Valley at PIT site at Hwy 64 "" Upper Valley PIT"", Andrews site",35.20385,-83.83632,PIT Array,Valley River,5-May-18,,PIT18-0505_VA,NewPIT18,291,PIT18-0505_VA,8000F5801,8902107,8000F58018902107,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,4,Valley Andrew Curtis 4/9/2018,,"This data was originally damaged and in the wrong format (decimal). Repaired with the help of Oregon RFID. Though the download date is listed at 4/2/2018, the data continues until May 30.",FALSE,FALSE,FALSE,
39,"Valley at Hwy 64 ""Valley Fyke"" Wood Farm site",35.18991,-83.86713,Trapping (Weir or Fyke),Valley River,2-May-18,,LJE180502.1,NN,292,LJE180502.1,8000F5801,89020D8,8000F580189020D8,HDX,,,,,TRUE,TRUE,,481,600,70,,Soft squeeze ripe,Male,USFWS24650,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,0,,,Previously 982000412098776 (decimal),FALSE,FALSE,TRUE,
39,"Valley at Hwy 64 ""Valley Fyke"" Wood Farm site",35.18991,-83.86713,Trapping (Weir or Fyke),Valley River,2-May-18,,LJE180502.1,NN,293,LJE180502.1,8000F5801,89020C8,8000F580189020C8,HDX,,,,,TRUE,TRUE,,507,900,,,Running ripe,Female,USFWS24651,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,0,,,Previously 982000412098760 (decimal),FALSE,FALSE,TRUE,
